timestamp,X,Y,Z
1764346963198,8.629050,-8.382000,-1.303950
1764346963208,7.876950,-10.209001,-0.298050
1764346963218,8.005950,-12.117001,-2.379000
1764346963228,7.396050,-13.584001,-4.912050
1764346963238,5.893950,-14.248051,-5.041050
1764346963248,4.876950,-14.284051,-2.380950
1764346963258,3.688950,-13.504951,-0.361050
1764346963268,2.542950,-11.430000,0.313950
1764346963278,1.294950,-8.779051,1.210950
1764346963288,0.510000,-6.628950,1.681050
1764346963298,0.132000,-5.089950,0.937950
1764346963308,0.049950,-4.150950,-0.550050
1764346963318,0.285000,-3.672000,-1.822950
1764346963328,0.780000,-3.318000,-2.104050
1764346963338,0.976950,-2.739000,-1.555050
1764346963347,1.249950,-2.521050,-0.801000
1764346963357,1.744950,-2.578050,-0.243000
1764346963367,2.277000,-2.632950,-0.082950
1764346963377,2.788950,-2.703000,0.096000
1764346963387,3.181950,-2.932950,0.268050
1764346963397,3.579000,-3.421050,0.393000
1764346963407,4.027050,-4.161000,0.859050
1764346963417,4.554000,-5.140050,1.060950
1764346963427,4.980000,-6.301050,0.481050
1764346963437,5.349000,-7.321050,-0.484950
1764346963447,5.598000,-8.028001,-1.336950
1764346963457,5.818050,-8.533051,-1.977000
1764346963467,6.031050,-9.028050,-2.578050
1764346963477,6.154950,-9.756001,-3.079950
1764346963487,6.163050,-10.822050,-3.322050
1764346963497,6.064050,-12.114000,-3.448950
1764346963507,6.055050,-13.495951,-3.733950
1764346963517,6.069000,-15.045001,-3.976050
1764346963527,6.166950,-16.680000,-4.246050
1764346963537,6.244051,-17.893951,-4.342050
1764346963546,5.995050,-18.205051,-4.953000
1764346963556,4.647000,-17.616001,-7.588950
1764346963566,-0.246000,-14.571001,-18.039001
1764346963576,-2.494050,-13.489051,-12.387001
1764346963586,-1.318050,-13.825951,-6.559050
1764346963596,0.229950,-13.537050,-7.420950
1764346963606,2.250000,-13.666051,-4.615050
1764346963616,3.979050,-13.407001,-2.014950
1764346963626,4.891050,-11.833951,-1.062000
1764346963636,4.057950,-8.848950,-0.460950
1764346963646,3.562950,-6.699000,0.309000
1764346963656,4.093950,-5.535000,1.759950
1764346963666,4.282950,-6.106950,1.527000
1764346963676,4.242000,-7.066950,1.933950
1764346963686,4.477050,-8.695050,1.345050
1764346963696,5.656950,-10.507951,0.400050
1764346963706,7.237950,-12.129001,-0.291000
1764346963716,8.956950,-13.678051,-0.495000
1764346963726,10.594050,-14.406001,-0.046950
1764346963735,10.767000,-13.762051,1.483950
1764346963745,9.073951,-12.562051,2.983050
1764346963755,7.513051,-11.266951,3.631950
1764346963765,6.715950,-10.309051,4.858050
1764346963775,7.138950,-8.545051,6.703950
1764346963785,8.053950,-7.816950,1.555950
1764346963795,8.815050,-7.561050,-8.295000
1764346963805,6.366000,-5.362950,-5.347950
1764346963815,4.300050,-3.814050,-3.222000
1764346963825,3.595950,-2.485050,-1.657950
1764346963835,3.706050,-2.248050,-1.764000
1764346963845,4.024950,-2.158950,-2.520000
1764346963855,4.048950,-2.473050,-2.343000
1764346963865,4.348050,-1.627950,-2.134950
1764346963875,4.414950,-0.748950,-1.948050
1764346963885,4.225950,-0.838050,-1.768050
1764346963895,3.697050,-1.101000,-0.868050
1764346963905,3.112050,-1.780950,-1.977000
1764346963915,3.105000,-2.695950,-2.098950
1764346963924,3.490950,-3.676950,-1.540950
1764346963934,3.667950,-4.281000,-1.029000
1764346963944,3.699000,-4.714050,-0.519000
1764346963954,3.622050,-5.085000,0.253950
1764346963964,3.625050,-5.526000,0.172050
1764346963974,3.574050,-6.298950,0.223050
1764346963984,3.172050,-6.631950,-0.444000
1764346963994,2.887050,-6.847050,-0.993000
1764346964004,2.839050,-7.297050,-1.495050
1764346964014,3.060000,-8.041950,-1.945950
1764346964024,3.565050,-9.112050,-2.836050
1764346964034,2.989950,-10.570050,-13.687051
1764346964044,-2.424000,-13.410001,-50.775002
1764346964054,-7.447051,-14.536951,-31.441952
1764346964064,-2.695050,-13.270950,-10.648951
1764346964074,4.987050,-13.644001,-4.528950
1764346964084,6.519001,-10.378950,-4.902000
1764346964094,7.305000,-8.169001,-10.684051
1764346964104,6.369000,-7.053000,-12.444000
1764346964114,4.408050,-8.347950,0.928950
1764346964123,5.422950,-8.712001,5.398950
1764346964133,7.281000,-8.925000,3.706050
1764346964143,8.530050,-8.317050,2.866050
1764346964153,7.759950,-7.648951,-0.097050
1764346964163,9.570001,-7.218000,-4.798950
1764346964173,10.390950,-6.387000,-7.006950
1764346964183,8.398951,-6.636000,-0.792000
1764346964193,7.314000,-8.515950,4.017000
1764346964203,7.033950,-9.760950,3.925950
1764346964213,6.538050,-10.053000,0.529050
1764346964223,6.379951,-10.393050,-2.676000
1764346964233,6.115050,-10.893001,-4.174950
1764346964243,5.356050,-11.731050,-3.988050
1764346964253,5.152050,-12.775050,-3.136050
1764346964263,4.642050,-13.077001,-2.544000
1764346964273,3.910050,-12.639001,-1.978950
1764346964283,3.250950,-11.257051,-1.632000
1764346964293,2.611950,-9.249001,-1.687050
1764346964303,2.221950,-7.552950,-2.070000
1764346964312,2.076000,-6.174000,-1.900050
1764346964322,1.956000,-5.035050,-1.290000
1764346964332,1.939050,-4.228050,-0.459000
1764346964342,2.143050,-3.816000,0.354000
1764346964352,2.482950,-3.768000,0.808950
1764346964362,2.698050,-3.937950,0.721050
1764346964372,2.758050,-4.027050,0.414000
1764346964382,2.860950,-4.089000,0.226950
1764346964392,3.009000,-4.185000,0.061950
1764346964402,3.145950,-4.345050,-0.061050
1764346964412,3.237000,-4.551000,-0.222000
1764346964422,3.285000,-4.960950,-0.351000
1764346964432,3.373050,-5.583000,-0.600000
1764346964442,3.430950,-6.205950,-0.945000
1764346964452,3.625050,-6.820951,-1.290000
1764346964462,3.864000,-7.407001,-1.399950
1764346964472,4.015050,-7.909950,-1.438050
1764346964482,4.213950,-8.415000,-1.222950
1764346964492,4.300050,-8.935050,-1.215000
1764346964501,4.384050,-9.414001,-1.135950
1764346964511,4.627950,-9.936001,-1.132050
1764346964521,5.040000,-10.612950,-1.297050
1764346964531,5.509050,-11.422050,-1.573950
1764346964541,6.141000,-12.607950,-2.191950
1764346964551,6.756001,-13.897951,-3.046950
1764346964561,7.386000,-15.391951,-3.744000
1764346964571,7.740000,-16.780951,-3.805950
1764346964581,7.360050,-17.200050,-3.832050
1764346964591,6.583951,-16.978951,-3.966000
1764346964601,5.164050,-15.973950,-3.550050
1764346964611,0.733050,-13.098001,-15.217051
1764346964621,-0.804000,-12.040051,-18.565950
1764346964631,1.192050,-13.501051,-9.304951
1764346964641,2.734050,-14.632951,-4.573950
1764346964651,3.768000,-13.527000,-2.917950
1764346964661,4.876950,-12.658051,-2.685000
1764346964671,4.906050,-11.334001,-2.428950
1764346964681,4.369050,-9.478050,-0.849000
1764346964691,3.748950,-8.401051,0.225000
1764346964700,2.752950,-7.606050,0.306000
1764346964710,2.422950,-7.587000,0.871050
1764346964720,3.115050,-7.828950,2.274000
1764346964730,4.824000,-8.794050,2.016000
1764346964740,5.977950,-9.804001,1.650000
1764346964750,6.475950,-10.945951,0.583950
1764346964760,7.185000,-12.118951,-0.294000
1764346964770,7.834050,-12.622050,0.261000
1764346964780,7.776000,-12.045001,1.471950
1764346964790,7.075050,-11.241000,2.382000
1764346964800,5.467950,-10.579950,1.510950
1764346964810,5.334000,-9.258000,2.373000
1764346964820,4.960950,-7.362000,5.131050
1764346964830,4.465050,-5.676000,6.799050
1764346964840,4.582050,-4.597050,5.509050
1764346964850,6.369000,-4.612950,-4.495050
1764346964860,6.634050,-4.336050,-8.941051
1764346964870,5.278950,-2.715000,-5.728050
1764346964880,4.558050,-1.539000,-3.796050
1764346964890,4.609050,-1.744950,-2.902950
1764346964899,5.158950,-2.143050,-3.067950
1764346964909,5.182950,-2.217000,-3.138000
1764346964919,4.341000,-1.896000,-2.278050
1764346964929,4.465050,-2.467950,-2.049000
1764346964939,4.621050,-3.000000,-2.833950
1764346964949,4.708950,-3.234000,-2.419950
1764346964959,4.756950,-3.486000,-1.263000
1764346964969,5.008950,-4.048050,-0.655050
1764346964979,5.218950,-4.630050,-0.106950
1764346964989,5.431950,-5.248050,0.085950
1764346964999,5.539950,-5.782050,-0.097050
1764346965009,5.358000,-6.153000,-0.126000
1764346965019,4.860000,-6.471000,-0.247950
1764346965029,4.654050,-6.924000,-0.772050
1764346965039,4.647000,-7.620000,-1.311000
1764346965049,4.590000,-8.755051,-2.262000
1764346965059,4.350000,-10.864950,-7.387950
1764346965069,0.711000,-13.234951,-27.037052
1764346965079,-9.109051,-15.208051,-26.071951
1764346965088,-11.824051,-14.578051,-6.624001
1764346965098,-4.689000,-16.572001,-7.408950
1764346965108,0.378000,-14.877001,-8.496000
1764346965118,1.659000,-13.402051,-10.677000
1764346965128,1.168050,-12.325050,-13.501950
1764346965138,2.329050,-12.189000,-6.135000
1764346965148,4.969950,-10.528951,-0.547050
1764346965158,7.192050,-10.161000,4.084050
1764346965168,8.716950,-9.399000,5.563950
1764346965178,10.788000,-8.905951,1.422000
1764346965188,13.123051,-7.867050,-6.619051
1764346965198,14.526001,-6.601050,-6.856050
1764346965208,12.979051,-7.168050,0.103050
1764346965218,10.672951,-8.559000,2.887050
1764346965228,9.009001,-9.343950,2.892000
1764346965238,8.317050,-9.960000,-0.340950
1764346965248,8.368051,-10.716001,-3.294000
1764346965258,7.728000,-10.944000,-5.329050
1764346965268,6.615000,-11.578051,-6.181050
1764346965278,5.727000,-11.620951,-4.117050
1764346965287,4.551000,-10.905001,-1.912050
1764346965297,3.369000,-10.030951,-0.868050
1764346965307,2.434950,-8.920951,-0.550050
1764346965317,1.720950,-7.656000,-0.259950
1764346965327,1.261950,-6.358950,-0.234000
1764346965337,0.928950,-5.257050,-0.403950
1764346965347,0.871050,-4.470000,-0.622050
1764346965357,1.048950,-3.784950,-0.403950
1764346965367,1.288050,-3.262950,0.246000
1764346965377,1.575000,-3.097950,0.886050
1764346965387,2.047050,-3.262950,0.756000
1764346965397,2.539950,-3.346950,0.703950
1764346965407,2.899050,-3.285000,0.622050
1764346965417,3.133950,-3.165000,0.546000
1764346965427,3.330000,-3.129000,0.595950
1764346965437,3.591000,-3.438000,0.718050
1764346965447,4.027050,-4.362000,0.856950
1764346965457,4.357050,-5.302950,0.388050
1764346965467,4.522950,-6.094950,-0.148050
1764346965476,4.642050,-6.862051,-0.574050
1764346965486,4.776000,-7.624950,-0.849000
1764346965496,4.864950,-8.415000,-1.195950
1764346965506,4.870050,-9.262951,-1.411950
1764346965516,4.879050,-10.153951,-1.705950
1764346965526,4.981950,-11.182951,-1.989000
1764346965536,5.344050,-12.459001,-2.317050
1764346965546,5.794050,-13.927051,-2.656950
1764346965556,6.273000,-15.397051,-3.202950
1764346965566,6.631950,-16.599001,-3.607050
1764346965576,6.613050,-16.978951,-4.270050
1764346965586,6.202950,-16.969952,-4.890000
1764346965596,4.555950,-15.961950,-10.036051
1764346965606,1.494000,-13.728001,-20.188951
1764346965616,2.071050,-14.628000,-10.687051
1764346965626,3.085950,-14.596951,-5.259000
1764346965636,4.312050,-14.082001,-6.645000
1764346965646,5.626050,-14.118001,-5.167950
1764346965656,6.190950,-13.699051,-3.066000
1764346965666,5.872950,-13.048051,-1.600950
1764346965675,5.080050,-10.836000,-0.327000
1764346965685,4.696950,-9.148050,0.886050
1764346965695,3.997950,-8.029950,1.120050
1764346965705,3.826050,-7.483950,1.846050
1764346965715,4.699950,-7.599000,1.459950
1764346965725,5.358000,-8.134951,0.904950
1764346965735,6.277950,-9.519000,-0.112050
1764346965745,7.687950,-10.885950,-0.186000
1764346965755,8.575951,-11.362950,-0.238950
1764346965765,8.206950,-10.903050,-0.106950
1764346965775,7.063050,-10.005000,0.484050
1764346965785,5.806050,-8.901000,1.591950
1764346965795,5.574000,-8.632951,2.230950
1764346965805,6.940950,-7.951050,4.186950
1764346965815,6.808950,-6.162000,8.064000
1764346965825,5.526000,-4.984050,10.170000
1764346965835,5.250000,-4.465050,8.005950
1764346965845,4.834050,-3.510000,3.325050
1764346965855,5.712000,-3.727950,-9.310050
1764346965864,4.812000,-2.928000,-9.916051
1764346965874,3.925950,-1.411950,-5.472000
1764346965884,3.097950,-0.534000,-2.257050
1764346965894,2.911050,-1.008000,-0.816000
